listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,district,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
15991424,2 bed holiday home at Fortress Hill,103913375,2016-11-15,Hong Kong,,,,f,1.0,t,f,Wan Chai,,Hong Kong,22.28591,114.19257,Entire apartment,Entire place,3,2.0,"[""Hair dryer"", ""Hot water"", ""Window guards"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Single level home"", ""Children\u2019s books and toys"", ""Shampoo"", ""Refrigerator"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Table corner guards"", ""Dedicated workspace"", ""Host greets you"", ""Iron"", ""Cooking basics"", ""Stove"", ""Bed linens"", ""Bathtub"", ""Long term stays allowed"", ""Hot tub"", ""Washer"", ""TV"", ""Dishes and silverware""]",1029,7,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
25181279,"Beautiful, big, quiet rooms and huge beds",189346751,2018-05-13,China,,,,f,1.0,t,t,Kowloon City,,Hong Kong,22.32998,114.18974,Entire apartment,Entire place,2,2.0,"[""Breakfast"", ""Indoor fireplace"", ""Shampoo"", ""Hair dryer"", ""Dryer"", ""Fire extinguisher"", ""Hot tub"", ""Dedicated workspace"", ""Long term stays allowed"", ""Heating"", ""Washer"", ""TV"", ""Air conditioning"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Essentials"", ""Free parking on premises""]",9500,1,1125,,,,,,,,f
34912428,Luxe Homey 2BDR apt 3mins from TST-MTR station,263126426,2019-05-21,HK,,,,f,1.0,t,f,Yau Tsim Mong,,Hong Kong,22.29767,114.17354,Entire apartment,Entire place,4,2.0,"[""Gym"", ""Shampoo"", ""Pool"", ""Hair dryer"", ""Dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Washer"", ""Iron"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Essentials"", ""Elevator""]",10768,22,1125,93.0,10.0,8.0,10.0,9.0,10.0,9.0,t
16301870,Spacious in Sai Ying Pun with Rooftop,44319848,2015-09-16,"Auckland, Auckland, New Zealand",,,,f,1.0,t,t,Central & Western,,Hong Kong,22.28687,114.1406,Entire apartment,Entire place,4,2.0,"[""Hair dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Hot water"", ""Heating"", ""Washer"", ""Iron"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Keypad"", ""Essentials""]",1400,14,1125,96.0,10.0,10.0,10.0,10.0,9.0,9.0,f
22679147,Nice and cosy two bedrooms flat in North Point,13773286,2014-04-01,Hong Kong,,,,f,1.0,t,t,Eastern,,Hong Kong,22.29056,114.19641,Entire apartment,Entire place,4,2.0,"[""Shampoo"", ""Hair dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Kitchen"", ""Essentials""]",1040,3,1125,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f
24737995,!Just 2 min walk from LKF! BEST 2BD suite in town!,187024906,2018-04-30,HK,,,,f,1.0,t,f,Central & Western,,Hong Kong,22.2799,114.15578,Entire apartment,Entire place,4,2.0,"[""Shampoo"", ""Dryer"", ""Hair dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Kitchen"", ""Hangers"", ""Essentials"", ""Elevator""]",920,4,1125,,,,,,,,t
34102313,"Stylish and bright, well equipped 2 bedroom",29199934,2015-03-12,"Singapore, Singapore",,,,f,1.0,t,t,Wan Chai,,Hong Kong,22.27444,114.17457,Entire apartment,Entire place,4,2.0,"[""Gym"", ""Shampoo"", ""Room-darkening shades"", ""Pool"", ""Bathtub"", ""Hair dryer"", ""Long term stays allowed"", ""Children\u2019s dinnerware"", ""Hot water"", ""Host greets you"", ""Children\u2019s books and toys"", ""Baby bath"", ""Air conditioning"", ""Wifi"", ""Kitchen"", ""Changing table"", ""High chair"", ""Essentials"", ""Elevator""]",2300,20,1125,,,,,,,,f
42966872,Hong Kong Jiu Long Hostel,342100864,2020-03-20,"Kowloon, Hong Kong",,,,f,1.0,t,t,Yau Tsim Mong,,Hong Kong,22.3174,114.1704,Entire apartment,Entire place,4,2.0,"[""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Washer"", ""Carbon monoxide alarm"", ""Air conditioning"", ""TV"", ""Wifi"", ""Smoke alarm"", ""Essentials"", ""Free parking on premises""]",1551,1,1125,,,,,,,,t
16625962,Nice apartment in the heart of WanChai,32286729,2015-04-30,Hong Kong,,,,f,1.0,t,f,Wan Chai,,Hong Kong,22.27709,114.17199,Entire apartment,Entire place,4,1.0,"[""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Heating"", ""Washer"", ""Air conditioning"", ""Wifi"", ""Kitchen""]",950,2,1125,85.0,9.0,9.0,10.0,9.0,10.0,9.0,f
25755739,Apartment in the HIPPEST Area SOHO CENTRAL,193595302,2018-06-05,HK,,,,f,1.0,t,f,Central & Western,,Hong Kong,22.28336,114.15174,Entire apartment,Entire place,4,1.0,"[""Shampoo"", ""Dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Essentials"", ""Elevator""]",880,2,1125,90.0,9.0,9.0,10.0,10.0,10.0,9.0,f
3106594,"Oceanview 1 bed apt, BRAND NEW reno",15794863,2014-05-21,"New Territories, Hong Kong",,,,f,1.0,t,t,Islands,,Hong Kong,22.28859,114.01645,Entire apartment,Entire place,4,1.0,"[""Hair dryer"", ""Dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Free parking on premises"", ""Shampoo"", ""Refrigerator"", ""First aid kit"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Microwave"", ""Dedicated workspace"", ""Heating"", ""Host greets you"", ""Iron"", ""Cooking basics"", ""Oven"", ""Long term stays allowed"", ""Washer"", ""TV"", ""Free street parking"", ""Dishes and silverware""]",1588,2,1125,95.0,10.0,10.0,10.0,10.0,10.0,9.0,f
7208458,1 Bdr apt (+ sofa bed) in the heart of Hong Kong,7121109,2013-06-26,"Central And Western District, Hong Kong Island, Hong Kong",,,,f,1.0,t,t,Central & Western,,Hong Kong,22.28522,114.14843,Entire apartment,Entire place,4,1.0,"[""Shampoo"", ""Long term stays allowed"", ""Heating"", ""Washer"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Essentials"", ""Cable TV""]",750,2,1125,98.0,10.0,9.0,10.0,10.0,10.0,9.0,f
24865448,"Fresh, clean and contemporary flat",849740,2011-07-21,HK,,,,f,1.0,t,f,Wan Chai,,Hong Kong,22.27667,114.1683,Entire apartment,Entire place,4,1.0,"[""Hair dryer"", ""Dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Private entrance"", ""Heating"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Essentials"", ""Elevator""]",1000,15,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
2749902,"Great location, close to metro",2973532,2012-07-18,Maryland,,,,f,1.0,t,t,Wan Chai,,Hong Kong,22.27708,114.17124,Entire apartment,Entire place,4,1.0,"[""Shampoo"", ""Dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Heating"", ""Washer"", ""TV"", ""Air conditioning"", ""First aid kit"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Cable TV""]",1938,2,1125,,,,,,,,f
4849950,Location Location Location,8320211,2013-08-22,Hong Kong,,,,f,1.0,t,t,Central & Western,,Hong Kong,22.27903,114.15393,Entire apartment,Entire place,3,1.0,"[""Dryer"", ""Long term stays allowed"", ""Hot tub"", ""Washer"", ""TV"", ""Air conditioning"", ""Kitchen"", ""Elevator""]",3000,7,1125,,,,,,,,f
33690299,TST cosy apartment,253957182,2019-04-07,HK,,,,f,1.0,t,f,Yau Tsim Mong,,Hong Kong,22.29724,114.17446,Entire apartment,Entire place,3,1.0,"[""TV"", ""Air conditioning"", ""Wifi"", ""Kitchen"", ""Long term stays allowed"", ""Essentials""]",650,3,1125,,,,,,,,f
37523625,Cozy studio apart for 1-3 guests in CWB,2716535,2012-06-22,Hong Kong,,,,f,1.0,t,f,Wan Chai,,Hong Kong,22.28006,114.18959,Entire apartment,Entire place,3,1.0,"[""Shampoo"", ""Hair dryer"", ""Long term stays allowed"", ""Refrigerator"", ""TV"", ""Air conditioning"", ""Hangers"", ""Essentials""]",479,2,1125,,,,,,,,f
23602777,Well located 580 sf flat at center of HK Island,176506170,2018-03-04,"Dongcheng, Beijing, China",,,,f,1.0,t,t,Central & Western,,Hong Kong,22.28041,114.15374,Entire apartment,Entire place,3,1.0,"[""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Refrigerator"", ""Heating"", ""Washer"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Cooking basics"", ""Building staff"", ""Essentials"", ""Elevator"", ""Oven"", ""Dishes and silverware""]",780,1,1125,88.0,9.0,8.0,9.0,9.0,10.0,8.0,t
25055102,Modern apartment in the heart of Wan Chai,8493958,2013-08-28,"London, United Kingdom",,,,f,1.0,t,f,Wan Chai,,Hong Kong,22.27612,114.17072,Entire apartment,Entire place,3,1.0,"[""Dryer"", ""Hair dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Luggage dropoff allowed"", ""Shampoo"", ""Patio or balcony"", ""Refrigerator"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Gym"", ""Pool"", ""Microwave"", ""Dedicated workspace"", ""Heating"", ""Host greets you"", ""Iron"", ""Cooking basics"", ""Stove"", ""Extra pillows and blankets"", ""Coffee maker"", ""Bed linens"", ""Long term stays allowed"", ""Washer"", ""TV"", ""Cable TV"", ""Dishes and silverware""]",932,3,1125,97.0,9.0,9.0,10.0,10.0,10.0,10.0,f
15453474,"Gorgeous, designer apartment with sea view",1317864,2011-10-20,"Hong Kong, Hong Kong",,,,f,1.0,t,t,Central & Western,,Hong Kong,22.28621,114.13128,Entire apartment,Entire place,3,1.0,"[""Shampoo"", ""Hair dryer"", ""Dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Kitchen"", ""Hangers"", ""Essentials"", ""Elevator""]",900,29,1125,93.0,10.0,9.0,10.0,10.0,10.0,9.0,f
29838630,Cozy apartment in the center of Hong kong,5967946,2013-04-17,"Hong Kong, Hong Kong",,,,f,1.0,t,t,Central & Western,,Hong Kong,22.28723,114.14758,Entire apartment,Entire place,3,1.0,"[""Lockbox"", ""Shampoo"", ""Hair dryer"", ""Long term stays allowed"", ""Heating"", ""Washer"", ""Iron"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Kitchen"", ""Essentials"", ""Elevator""]",700,2,1125,96.0,10.0,10.0,10.0,10.0,10.0,9.0,f
30697187,"Cosy , 1 bedroom flat with a skyline view",12338826,2014-02-17,"Hong Kong, Hong Kong",,,,f,1.0,t,t,Central & Western,,Hong Kong,22.28594,114.1481,Entire apartment,Entire place,3,1.0,"[""Hair dryer"", ""Dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Shampoo"", ""Refrigerator"", ""First aid kit"", ""Kitchen"", ""Smoke alarm"", ""Essentials"", ""Elevator"", ""Dedicated workspace"", ""Heating"", ""Iron"", ""Cooking basics"", ""Oven"", ""Stove"", ""Coffee maker"", ""Long term stays allowed"", ""Washer"", ""TV"", ""Dishes and silverware""]",900,2,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
17036608,Amazing 4bedrooms super high floor near MTR,87051027,2016-07-31,Hong Kong,,,,f,1.0,t,t,Tsuen Wan,,Hong Kong,22.36812,114.11756,Entire apartment,Entire place,6,1.0,"[""Gym"", ""Shampoo"", ""Pool"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Private entrance"", ""Hot water"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Kitchen"", ""Essentials"", ""Elevator""]",1699,28,1125,,,,,,,,f
22182861,Modern Living With Rooftop In Kennedy Town,69725190,2016-05-01,Hong Kong,,,,f,1.0,t,f,Central & Western,,Hong Kong,22.28389,114.13058,Entire apartment,Entire place,2,1.0,"[""Hair dryer"", ""Dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Cable TV""]",780,6,1125,97.0,9.0,10.0,10.0,9.0,9.0,9.0,f
6238927,"Great seaview balcony, 5 mns to MTR",6348498,2013-05-12,Hong Kong,,,,f,1.0,t,f,Central & Western,,Hong Kong,22.2841,114.12661,Entire apartment,Entire place,2,1.0,"[""Gym"", ""Shampoo"", ""Pool"", ""Hair dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Hot water"", ""Washer"", ""Iron"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Building staff""]",998,2,1125,93.0,10.0,8.0,9.0,10.0,10.0,9.0,f
27013325,Cosy and Spacious Flat @Central,51120203,2015-12-12,"Hong Kong, Hong Kong",,,,f,1.0,t,f,Central & Western,,Hong Kong,22.28125,114.15394,Entire apartment,Entire place,2,1.0,"[""Game console"", ""Kitchen"", ""Building staff"", ""Heating"", ""Washer"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Ethernet connection"", ""Bed linens"", ""Cable TV"", ""Dedicated workspace"", ""Shampoo"", ""Iron"", ""Hair dryer"", ""TV"", ""Oven"", ""Hangers"", ""Refrigerator"", ""Microwave"", ""Elevator"", ""Paid parking off premises"", ""Dryer"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Hot water"", ""Coffee maker"", ""Air conditioning"", ""Wifi"", ""Dishes and silverware"", ""Long term stays allowed"", ""Essentials"", ""Cooking basics"", ""Smoke alarm"", ""Stove""]",1720,3,1125,97.0,10.0,10.0,10.0,10.0,9.0,9.0,f
12557490,Modern warm flat (city centre),21248935,2014-09-12,Hong Kong,,,,f,1.0,t,f,Wan Chai,,Hong Kong,22.27911,114.17883,Entire apartment,Entire place,2,1.0,"[""Long term stays allowed"", ""Hot tub"", ""TV"", ""Kitchen"", ""Wifi"", ""Hangers"", ""Essentials""]",328,1,1125,80.0,10.0,8.0,10.0,10.0,10.0,10.0,f
12993227,"New, Modern, Bright Studio in Causeway Bay",71582632,2016-05-12,HK,,,,f,1.0,t,f,Wan Chai,,Hong Kong,22.27894,114.1878,Entire apartment,Entire place,2,1.0,"[""Lockbox"", ""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Heating"", ""Carbon monoxide alarm"", ""Iron"", ""TV"", ""Air conditioning"", ""First aid kit"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Essentials"", ""Elevator""]",1286,1,1125,98.0,10.0,10.0,10.0,10.0,10.0,9.0,f
20432140,1 Bedroom Flat situated at prime area Hong Kong,36193437,2015-06-19,"London, United Kingdom",,,,f,1.0,t,t,Central & Western,,Hong Kong,22.27642,114.15871,Entire apartment,Entire place,2,1.0,"[""Dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Washer"", ""TV"", ""Air conditioning"", ""Kitchen"", ""Hangers"", ""Elevator""]",1100,7,1125,,,,,,,,f
44577977,Country park view apartment,77824010,2016-06-15,"Hong Kong, Hong Kong",,,,f,1.0,t,t,North,,Hong Kong,22.50268,114.13559,Entire apartment,Entire place,2,1.0,"[""Dryer"", ""Hair dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Shampoo"", ""Cleaning before checkout"", ""Kitchen"", ""Shower gel"", ""Essentials"", ""Elevator"", ""Dedicated workspace"", ""Iron"", ""Private entrance"", ""Extra pillows and blankets"", ""Bed linens"", ""Long term stays allowed"", ""Washer"", ""TV"", ""Ethernet connection"", ""Cable TV""]",1163,7,1125,,,,,,,,f
19705299,Cozy 1BR Central Heart Center,73422705,2016-05-22,"Irvine, California, United States",,,,f,1.0,t,t,Central & Western,,Hong Kong,22.28161,114.14937,Entire apartment,Entire place,2,1.0,"[""Washer"", ""Shampoo"", ""Iron"", ""Hangers"", ""Wifi"", ""Dryer"", ""Breakfast"", ""Essentials"", ""TV"", ""Kitchen"", ""Hair dryer"", ""Cable TV"", ""Air conditioning"", ""Elevator"", ""Long term stays allowed""]",1140,2,1125,,,,,,,,f
40623821,Queen's Terrace,96373359,2016-09-23,"Shanghai, Shanghai, China",,,,f,1.0,t,t,Central & Western,,Hong Kong,22.28328,114.15343,Entire apartment,Entire place,2,1.0,"[""Shampoo"", ""Dryer"", ""Long term stays allowed"", ""Hot water"", ""Washer"", ""Air conditioning"", ""Kitchen""]",717,1,1125,,,,,,,,f
33894831,studio near mong kok MTR,255959402,2019-04-15,HK,,,,f,1.0,t,f,Yau Tsim Mong,,Hong Kong,22.3179,114.16947,Entire apartment,Entire place,2,1.0,"[""Shampoo"", ""Hair dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Private entrance"", ""Heating"", ""Carbon monoxide alarm"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Kitchen"", ""Essentials"", ""Elevator""]",2737,1,1125,,,,,,,,t
47987298,Modern flat in the heart of Wan Chai,22909743,2014-10-24,Hong Kong,within a day,1.0,1.0,f,1.0,t,t,Wan Chai,,Hong Kong,22.27559,114.17101,Entire apartment,Entire place,2,1.0,"[""Gym"", ""Shampoo"", ""Long term stays allowed"", ""Heating"", ""Washer"", ""43\"" HDTV with standard cable"", ""Air conditioning"", ""Essentials"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Clothing storage: closet and walk-in closet"", ""Shower gel"", ""Cable TV""]",960,3,1125,,,,,,,,f
7845830,Convenient and cosy 1 br flat in DB,41344190,2015-08-13,Hong Kong,within an hour,1.0,1.0,f,1.0,t,f,Islands,,Hong Kong,22.30398,114.01065,Entire apartment,Entire place,4,1.0,"[""Hair dryer"", ""Dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Luggage dropoff allowed"", ""Shampoo"", ""Refrigerator"", ""Kitchen"", ""Paid parking off premises"", ""Essentials"", ""Elevator"", ""Microwave"", ""Dedicated workspace"", ""Heating"", ""Iron"", ""Cooking basics"", ""Keypad"", ""Stove"", ""Long term stays allowed"", ""Washer"", ""TV"", ""Dishes and silverware""]",707,2,1125,91.0,9.0,9.0,9.0,9.0,9.0,9.0,f
16919705,Cozy apartment in Causeway bay near MTR EXIT,112996743,2017-01-24,HK,within an hour,1.0,1.0,f,1.0,t,t,Wan Chai,,Hong Kong,22.28062,114.18091,Entire apartment,Entire place,4,1.0,"[""Hair dryer"", ""Dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Shampoo"", ""Refrigerator"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Microwave"", ""Dedicated workspace"", ""Heating"", ""Iron"", ""Cooking basics"", ""Lockbox"", ""Stove"", ""Long term stays allowed"", ""Washer"", ""TV"", ""Dishes and silverware""]",950,3,1125,89.0,9.0,9.0,9.0,9.0,10.0,9.0,t
6126156,Victoria Harbor View Open Concept Apartment,31783337,2015-04-23,"Hoboken, New Jersey, United States",within an hour,1.0,1.0,f,1.0,t,f,Yau Tsim Mong,,Hong Kong,22.3072,114.16676,Entire apartment,Entire place,4,2.0,"[""Shampoo"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Microwave"", ""Long term stays allowed"", ""Hot water"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Host greets you"", ""Essentials"", ""Elevator"", ""Dishes and silverware""]",1400,2,1125,86.0,9.0,8.0,9.0,8.0,10.0,9.0,t
36754454,New! Big&cosy 2BDR 1min TST MTR Harbour City  K11,276262733,2019-07-15,Hong Kong,within an hour,1.0,1.0,t,1.0,t,f,Yau Tsim Mong,,Hong Kong,22.29695,114.17373,Entire apartment,Entire place,8,2.0,"[""Hair dryer"", ""Hot water"", ""Air conditioning"", ""Smart lock"", ""Wifi"", ""Hangers"", ""Single level home"", ""Shampoo"", ""Fire extinguisher"", ""Refrigerator"", ""Crib"", ""Smoke alarm"", ""Paid parking off premises"", ""Essentials"", ""Shower gel"", ""Elevator"", ""Indoor fireplace"", ""Microwave"", ""Dedicated workspace"", ""Paid parking on premises"", ""Heating"", ""Iron"", ""Cooking basics"", ""Private entrance"", ""Extra pillows and blankets"", ""Bed linens"", ""Coffee maker"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""TV"", ""Dishes and silverware""]",1456,1,1125,96.0,9.0,9.0,9.0,9.0,9.0,9.0,t
18186434,Brand new luxury studio in the heart of city,23105474,2014-10-29,Hong Kong,within a few hours,1.0,1.0,t,1.0,t,t,Yau Tsim Mong,,Hong Kong,22.30293,114.16955,Entire apartment,Entire place,2,,"[""Shampoo"", ""Bed linens"", ""Hair dryer"", ""Coffee maker"", ""Long term stays allowed"", ""Hot water"", ""Refrigerator"", ""TV"", ""Air conditioning"", ""Kitchen"", ""Hangers"", ""Smoke alarm"", ""Cooking basics"", ""Essentials"", ""Elevator"", ""Dishes and silverware""]",780,2,1125,90.0,9.0,10.0,9.0,10.0,9.0,9.0,f
27102183,Central - SOHO - Spacious studio 3 Beds,164763464,2017-12-29,"Hong Kong Island, Hong Kong",within a day,1.0,1.0,f,1.0,t,t,Central & Western,,Hong Kong,22.28095,114.15289,Entire apartment,Entire place,5,1.0,"[""Hair dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Single level home"", ""Shampoo"", ""Refrigerator"", ""Kitchen"", ""Essentials"", ""Shower gel"", ""Microwave"", ""Dedicated workspace"", ""Heating"", ""Host greets you"", ""Iron"", ""Cooking basics"", ""Oven"", ""Stove"", ""Extra pillows and blankets"", ""Bed linens"", ""Long term stays allowed"", ""Washer"", ""Dishes and silverware""]",538,1,1125,91.0,9.0,9.0,10.0,10.0,9.0,9.0,f
9597254,No sweat we got an elevator,18893791,2014-07-25,Hong Kong,within a few hours,1.0,1.0,f,1.0,t,t,Central & Western,,Hong Kong,22.28713,114.13657,Entire apartment,Entire place,2,,"[""Lockbox"", ""Long term stays allowed"", ""Dedicated workspace"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Essentials"", ""Elevator""]",520,3,1125,91.0,9.0,9.0,10.0,10.0,10.0,9.0,t
25388236,"Modern Clean Cosy Studio in Sheung Wan, WiFi",22390373,2014-10-11,Hong Kong,within an hour,1.0,1.0,t,1.0,t,t,Central & Western,,Hong Kong,22.2876,114.15061,Entire apartment,Entire place,1,1.0,"[""Shampoo"", ""Pocket wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""Hot water"", ""Refrigerator"", ""Air conditioning"", ""Ethernet connection"", ""Keypad"", ""Essentials"", ""Elevator""]",290,2,1125,90.0,9.0,10.0,10.0,10.0,10.0,9.0,t
19184804,"Party? Work? Art? 1 BR Apartment, Central, Soho",4083163,2012-11-07,Hong Kong,within an hour,1.0,1.0,f,1.0,t,t,Central & Western,,Hong Kong,22.28183,114.15279,Entire apartment,Entire place,3,1.0,"[""Hair dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Free parking on premises"", ""Building staff"", ""Luggage dropoff allowed"", ""Shampoo"", ""Fire extinguisher"", ""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Essentials"", ""Microwave"", ""Dedicated workspace"", ""Heating"", ""Iron"", ""Cooking basics"", ""Oven"", ""Stove"", ""Extra pillows and blankets"", ""Bed linens"", ""Coffee maker"", ""Long term stays allowed"", ""Washer"", ""Carbon monoxide alarm"", ""TV"", ""Free street parking"", ""Ethernet connection"", ""Cable TV"", ""Dishes and silverware""]",633,1,1125,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f
